,Datetime,Zone,actual,pred,rmse
229,2015-06-23 02:00:00,Gowanus,1.0,1.0624708,7.907870655286484
230,2015-06-23 02:00:00,Gramercy,68.0,28.222769,63.79172786455595
231,2015-06-23 02:00:00,Greenpoint,9.0,6.478992,10.94035498384401
232,2015-06-23 02:00:00,Greenwich Village,56.0,19.873914,44.57258963031684
233,2015-06-23 02:00:00,Harlem,60.0,33.220797600000004,18.839138010850796
234,2015-06-23 02:00:00,Inwood,2.0,1.0058465,2.56368632024328
235,2015-06-23 02:00:00,Jackson Heights,3.0,1.5497926000000002,3.9105130539795634
236,2015-06-23 02:00:00,Jamaica,2.0,1.379425,2.927932161053261
237,2015-06-23 02:00:00,Jamaica Hills,7.0,1.150822,2.0896635847445157
238,2015-06-23 02:00:00,John F. Kennedy International Airport,14.0,40.145267,28.66237962196128
239,2015-06-23 02:00:00,Kensington,2.0,0.5174097,2.2467806009703097
240,2015-06-23 02:00:00,Kew Gardens,1.0,0.48425138,2.2318208141581013
241,2015-06-23 02:00:00,Kew Gardens Hills,0.0,1.2646079,1.7471500002345406
242,2015-06-23 02:00:00,Kips Bay,0.0,3.7356176,14.415848831734474
243,2015-06-23 02:00:00,LaGuardia Airport,1.0,9.989284,35.51771457190974
244,2015-06-23 02:00:00,Little Italy,6.0,7.196706,23.95558405973712
245,2015-06-23 02:00:00,Long Island City,16.0,7.5131888,16.16247583477247
246,2015-06-23 02:00:00,Lower East Side,19.0,12.859523,25.26934251485835
247,2015-06-23 02:00:00,Marine Park,1.0,0.36168259999999997,1.902089796963794
248,2015-06-23 02:00:00,Maspeth,1.0,0.9819623,2.6300784516446143
249,2015-06-23 02:00:00,Middle Village,0.0,0.5511419,1.9381704949927192
250,2015-06-23 02:00:00,Midtown,1216.0,457.7813375999999,235.00897579248795
251,2015-06-23 02:00:00,Midwood,1.0,0.47120905,2.58502632861716
252,2015-06-23 02:00:00,Morningside Heights,2.0,2.6240063,6.260581323122887
253,2015-06-23 02:00:00,Murray Hill,15.0,8.519075,30.945532045771195
254,2015-06-23 02:00:00,Navy Yard,0.0,0.65013206,1.7640373904479116
255,2015-06-23 02:00:00,North Riverdale,0.0,0.48947403,2.6473864832510987
256,2015-06-23 02:00:00,Park Slope,12.0,3.6637108,16.453295108089453
257,2015-06-23 02:00:00,Port Morris,2.0,1.0168818000000002,2.2818421435751257
258,2015-06-23 02:00:00,Prospect Heights,4.0,2.1095345,5.664378950267812
259,2015-06-23 02:00:00,Prospect-Lefferts Gardens,5.0,2.165496,4.5818321519522165
260,2015-06-23 02:00:00,Red Hook,1.0,0.96903944,4.038869927538761
261,2015-06-23 02:00:00,Rego Park,1.0,0.6381913,2.1806454055638684
262,2015-06-23 02:00:00,Richmond Hill,1.0,0.6030430999999999,2.3829981842711603
263,2015-06-23 02:00:00,Ridgewood,2.0,1.7293539,3.815614272604877
264,2015-06-23 02:00:00,Sheepshead Bay,0.0,0.28837496,2.7706717787375768
265,2015-06-23 02:00:00,SoHo,32.0,15.8228254,33.30600968519862
266,2015-06-23 02:00:00,South Ozone Park,0.0,0.6203611,2.2354444944428766
267,2015-06-23 02:00:00,Spuyten Duyvil,2.0,0.47255504,2.1202408261970604
268,2015-06-23 02:00:00,Stuyvesant Town,4.0,1.8612738000000002,7.812766738267577
269,2015-06-23 02:00:00,Sunnyside,2.0,2.1793015,5.786879812104113
270,2015-06-23 02:00:00,Sunset Park,2.0,4.5917672,6.064913053037412
271,2015-06-23 02:00:00,Theater District,46.0,14.167933999999999,36.83930465380375
272,2015-06-23 02:00:00,Two Bridges,4.0,2.53925,7.587234660789994
